AREACD,No central heating,Mains gas only,Electric only,Oil only,Renewable energy only
E02003089,0.132912014,37.5451235,1.872810924,0.241371498,null
E02003274,1.430755104,37.18146048,10.8446763,null,null
E02003693,0.833729661,37.64536931,2.822480781,3.118462719,-0.022529321
E02004212,0.613692433,37.65875939,3.282758387,0.262531966,null
E02004526,0.14190928,37.83759188,5.000797052,7.981517842,-0.029329732
E02005380,0.734157799,37.32188405,3.48788092,9.623731711,1.409468669
E02005932,0.05675819,37.09974316,3.817511589,1.044620016,null
E02006321,null,37.56536633,1.7885546,null,null
E02006372,0.954800849,37.32267636,2.712020641,1.253087155,0.406543528
E02006619,1.189023705,37.18709377,3.806702607,8.488915026,0.623398491
E02006677,0.434271949,37.6269773,3.378747155,6.825283887,0.0075102
E02006798,2.786194783,37.75304487,13.37445704,null,-0.065060361
E02000105,1.68273268,37.48744447,8.7060929,null,null
E02000415,0.750831834,36.96914989,5.09356715,null,null
E02001959,0.922970214,37.42666723,2.604411055,null,null
E02001971,1.166494743,36.97418314,0.820938319,null,null
E02002165,2.100153622,37.8814905,15.48490248,null,null
E02002187,0.273420228,37.56356493,2.495873496,0.681520024,0.211949814
E02003433,0.634746424,36.98719791,2.270733338,-0.113216499,null
E02003584,1.456753484,36.97697482,12.73894187,-0.281901231,-0.074708957
E02003851,0.494877029,37.43057871,0.967296282,-0.102609526,null
E02004130,0.77886806,37.10107882,8.354575191,0.480917903,0.149191322
E02004343,0.477115495,37.7589672,0.754662826,0.335019678,null
E02004798,0.109867905,37.09600899,4.036795079,0.238203845,null
E02000276,1.166097935,37.21497485,4.771903863,null,null
E02000328,0.425694451,37.59137518,4.323649984,null,null
E02000407,1.476111481,37.79212117,5.029408429,null,null
E02000550,2.035129653,37.16058084,15.35455985,null,null
E02000584,1.536417633,37.65719956,6.596293582,0.359792593,0.318939672
E02001038,0.857645102,37.27021366,3.451907087,null,null
E02001158,0.01238242,37.38833679,3.474766352,null,null
E02001228,-0.192619326,37.13618712,2.010776102,0.238197913,null
E02001524,-0.041657261,37.01608984,0.966494617,2.01435139,0.86601074
E02001978,1.144190719,37.68242107,2.61564348,null,null
E02002111,0.720433852,37.68558524,3.448772586,0.252039177,0.427930015
E02002301,0.944663732,37.27987815,3.956039181,null,null
E02002339,1.447817475,37.26754238,3.258163228,null,-0.104373344
E02002347,1.404747117,37.64750779,4.013465854,null,null
E02002639,1.122272137,37.65985743,3.962987045,null,null
E02003057,0.838246676,36.94028805,2.393423562,0.213683248,null
E02003094,0.945276488,37.10616918,3.891919693,9.222798851,0.644573476
E02003798,0.457620831,37.51828971,1.833699922,null,null
E02004153,1.238347333,37.75582574,12.96693418,0.36305096,null
E02004380,1.022926797,37.0292533,4.078333654,12.89537504,1.423298178
E02004434,1.099567833,37.11070598,14.60015498,0.262636344,null
E02005557,1.013399524,37.79009606,2.87094932,0.52760335,null
E02005941,0.763192511,36.95289535,4.33406286,null,0.483549717
E02005943,0.899312191,37.65054962,2.839870896,0.507920237,-0.272661255
E02005971,0.891778542,36.97238791,3.061306532,0.694966748,null
E02006317,-0.086567376,37.29739484,1.931044896,null,null
E02007006,0.851308141,37.19066024,8.598545587,0.184784148,null
W02000292,0.67181518,36.92764025,0.407320316,0.565709954,null
W02000387,0.01846047,37.78701035,0.98483855,null,null
E02000285,0.595677785,37.12748788,1.363919239,null,null
E02000426,0.524875919,37.74697625,3.688492692,null,-0.121389828
E02001040,1.246901348,37.55993535,4.47716001,null,null
E02001222,-0.182307364,37.19917123,0.88830044,null,null
E02001254,0.814474571,37.57694109,1.180905618,null,null
E02001860,1.385160822,36.86699708,3.07235475,null,null
E02001881,0.987161635,37.28665545,4.087409851,null,null
E02001989,0.144144951,37.07131422,1.734890884,null,null
E02002224,1.515673532,37.35869078,3.09778629,null,null
E02002729,1.000554764,37.27405248,3.354942363,0.166268968,null
E02003227,1.160028452,37.2729002,3.409486044,null,null
E02003362,0.27356037,36.98363824,5.403683072,null,null
E02003513,1.079325736,37.00982312,5.332950264,0.641520232,null
E02003733,-0.052155316,37.04656873,3.761359247,11.92280727,0.662784991
E02003756,0.755610674,37.38897554,2.05419657,5.962981832,0.055626669
E02003805,0.621559442,37.61422894,1.464848453,1.683409921,null
E02003886,0.19299138,37.6809057,1.434219821,-0.053253693,null
E02004419,0.755118867,37.75745503,3.684701571,1.153695545,null
E02004515,-0.005638154,37.21545215,5.454423749,14.8010752,1.077560904
E02004532,0.478915926,37.3721356,6.346253595,-0.085308661,null
E02006019,1.030738273,37.03531373,4.391119487,1.09162794,null
E02006332,0.058933717,37.64561456,2.795760502,0.232502508,0.600557613
E02006793,1.870892579,36.89237016,9.825349968,null,null
E02006821,0.573255809,36.99754809,3.522889172,null,null
E02007043,0.763296701,37.67797801,5.500205088,0.909544623,null
E02000428,1.317421257,37.25868804,4.70575531,null,null
E02000516,1.23953358,36.98188841,4.769411885,null,null
E02001201,1.210643288,37.61108944,0.854788181,null,null
E02002142,0.854236975,37.18053983,3.543807935,null,null
E02002750,0.118042014,37.3311996,0.934516032,2.857259308,-0.172545988
E02002949,-0.077856624,37.59068444,1.117878379,0.261388304,null
E02003002,0.504298864,37.34683687,3.493249287,-0.132001541,null
E02004197,0.825816569,36.81477173,3.570696247,4.582084565,0.411782342
E02005054,0.845928346,36.86934228,2.734216379,2.713551284,null
E02005242,0.948684221,37.26642107,1.809781269,1.138392446,0.329982659
E02005919,-0.015691774,36.7098784,1.493815642,1.547843831,0.54883966
E02006192,0.43197372,37.20081099,4.287900564,12.84639798,1.155202282
E02006353,0.835029318,37.23834889,2.414228515,null,null
E02006693,0.436857482,37.4396612,3.496385718,1.48502308,null
W02000062,0.625996426,37.3031906,0.466100797,1.194006296,null
E02000405,0.899991423,37.20490908,1.519066746,null,null
E02000760,1.437199464,36.73147572,2.852478691,null,null
E02001626,0.08383234,36.99234385,2.224756421,null,null
E02001827,0.482986255,37.51428077,3.22899046,0.424962033,null
E02001963,1.000942097,36.64752604,1.990253415,null,null
E02001998,0.259556598,36.63880497,1.43524667,null,null
E02002001,1.088859916,36.7474331,2.503304179,null,null
E02002117,0.543386449,37.18101812,5.898247723,null,null
E02002137,-0.034465438,37.55675283,3.663109111,null,null
E02002214,1.039549728,37.22491114,1.24377299,null,null
E02002375,0.820393856,37.59010532,2.23975473,null,null
E02002490,0.833892904,37.30894588,1.510083241,null,null
E02002931,0.419271904,36.88693639,0.696049348,1.20893653,0.388444086
E02003017,0.343269516,37.01714741,6.170819669,null,null
E02003600,0.38087794,36.70825166,3.210097333,1.280449041,0.056188457
E02005177,1.140860595,37.21258694,1.081617456,null,null
E02005360,null,37.24643767,0.376342675,0.42029968,-0.095781423
E02005940,0.743361928,36.8076322,2.607832894,0.339120258,-0.112757154
E02006965,1.106744416,37.29356051,4.468573976,null,0.679323589
E02000456,1.023687938,37.35596374,4.515191874,null,null
E02001086,0.417359732,36.6202097,8.313365495,null,null
E02001391,1.189207722,37.46063514,1.882367118,null,null
E02001426,1.105365138,37.31440393,1.236787825,null,null
E02001943,1.273183489,37.48692806,2.927068421,null,null
E02002523,0.162750366,37.00209948,2.83659172,null,null
E02003086,0.583421544,37.31509134,5.539173981,0.33153488,null
E02003370,-0.139521462,36.90699307,3.062434851,2.279726877,0.676994173
E02004210,1.829950835,36.68586408,12.84930671,-0.221997202,0.245291492
E02004813,0.422344956,36.91594095,2.484066724,null,null
E02005292,0.520476695,36.98827952,2.193237751,-0.049887355,null
E02005939,0.695326704,37.12012607,5.853426464,1.105382397,0.409292424
E02006097,0.419388694,36.84767704,9.304677494,1.397470884,-0.022073255
E02006988,1.827969599,37.37049459,11.5724945,null,null
W02000379,-0.038936793,37.33469542,1.859630295,null,null
E02000116,2.287238414,37.16446739,9.467955727,null,null
E02000339,0.624136021,36.47192699,2.570260075,null,null
E02000385,1.364720616,37.40446311,4.833489997,null,null
E02000596,1.605380748,36.44294096,7.093521897,0.379901871,null
E02000790,0.434225675,36.54744757,4.3272978,0.4589033,null
E02000951,1.269612107,37.27155317,4.22988879,null,null
E02001612,1.017432286,37.36651736,0.690628822,0.720006544,0.335213998
E02002029,-0.041885992,37.147472,3.530943388,null,null
E02002144,0.168181895,36.46305868,1.737669378,null,null
E02002209,1.202325253,37.13289063,1.561842358,null,null
E02002322,0.539090843,37.27015681,1.48956274,1.708395794,0.760798948
E02002380,0.787729022,37.00515494,1.660617997,null,null
E02002903,0.229629541,36.63601828,2.887068262,null,null
E02003350,0.521699626,37.17265166,1.537266718,null,null
E02003464,0.35256318,37.37361688,3.43968158,null,null
E02003560,0.541404954,36.54354791,9.111719864,null,null
E02004276,1.406794572,36.50612485,5.40672878,0.759211068,null
E02006369,0.488014451,37.03729392,2.439182049,2.15097891,0.457209274
W02000363,0.057947732,37.30980887,3.017753023,null,null
W02000365,0.290000198,36.50923151,5.517745692,0.24446811,null
E02000414,1.162772471,36.6646359,3.399034533,null,null
E02000667,0.51892471,37.21870848,2.115695068,null,null
E02000833,1.684240546,36.44644978,4.031456474,null,null
E02001082,1.292156505,37.27239595,7.485698053,null,null
E02001227,-0.239689225,37.03177248,0.643074288,null,null
E02001773,-0.137333567,36.68107247,0.186399194,null,null
E02001859,1.294484302,36.46133603,5.032347249,null,null
E02002053,0.525730164,36.44506273,1.927952832,null,null
E02002130,0.507801234,36.89970087,2.298269321,null,null
E02002277,0.967081149,36.44465483,1.490382965,null,null
E02002642,1.934575464,36.68076986,13.53942908,null,null
E02003222,0.18284388,36.70647646,2.37455004,null,null
E02003479,0.876434435,37.31574333,5.215695957,null,null
E02003739,0.643363495,36.65283935,3.407848146,2.955404038,0.538857659
E02003876,0.54835598,36.61723505,1.206645815,0.629651375,null
E02004168,0.748223678,36.49994133,5.404930143,1.423376903,null
E02004306,null,36.58810784,1.612023477,2.406036076,0.618778793
E02004472,0.023505485,36.82758464,2.887290003,0.283989316,null
E02005036,0.67508222,37.09353947,3.184405546,null,null
E02005696,0.64516567,36.36257831,1.711369265,null,null
E02005820,-0.032350561,36.60372096,1.875455502,0.231255092,null
E02006089,1.891439486,36.42664295,14.73260198,0.317655945,null
E02006422,0.546266132,37.06327004,2.220135337,null,null
E02006425,0.514128826,37.31891451,1.950156035,null,null
E02006727,0.287742367,36.87680312,2.205616777,null,null
E02000396,0.623336886,36.88324403,4.151524755,null,null
E02000971,2.892693837,36.60861556,12.43550286,-0.173860755,null
E02002299,2.003423564,36.74105431,5.120055008,null,null
E02002868,0.333611913,36.4576974,2.019812185,null,null
E02003202,0.860503506,36.55396366,4.919762159,null,null
E02003344,0.56130642,36.95157077,4.666439753,0.316087525,null
E02003355,0.803161766,36.6447185,8.691010575,null,null
E02003669,0.106251326,37.10058432,3.408248331,null,null
E02004432,-0.011210389,36.26897216,2.048294137,0.873176724,null
E02004776,0.131268975,36.56323858,2.751072823,0.707143294,null
E02004803,0.275270099,37.26110918,3.405761115,null,null
E02004812,0.818636699,36.37692789,2.723720403,null,null
E02004927,-0.120631318,37.26289304,2.016427056,1.610018421,0.542389642
E02005464,1.183413788,36.53759994,2.833401003,14.87347333,0.864163107
E02006012,0.523665721,36.94106196,4.363568832,1.095941391,null
E02006211,0.085328682,36.94905189,1.975119312,2.766129424,-0.01535406
E02006259,1.030114544,36.84460268,13.21831803,null,0.57903777
E02006424,0.007474693,36.64667201,1.901375952,null,null
E02006506,0.315653807,36.9889403,2.85838177,0.669122822,null
E02006552,3.301896949,37.1223416,16.59012782,-0.227685412,null
E02006879,2.862109532,36.36670942,15.57393793,-0.004612195,null
E02007012,0.3640452,37.08637399,8.188490576,0.731806514,-0.083236907
W02000008,0.10979059,37.02880445,2.571562862,1.711032123,null
W02000232,null,36.84754064,1.879271274,0.732173239,null
W02000271,-0.199049406,36.70513815,1.173649539,null,null
E02000002,1.59867847,36.82340655,5.670346483,null,null
E02000039,0.456829156,37.01083173,4.464681398,null,null
E02000251,1.183704587,36.57375637,1.424055981,null,null
E02000572,1.768025224,36.47870286,7.14889402,null,0.51176189
E02000725,2.800169611,36.63525611,19.09552094,null,0.532066679
E02001200,1.409774988,36.28513638,13.99174452,0.393782303,0.587331399
E02001593,0.499755775,36.49561704,4.527891061,null,null
E02001936,1.104788314,36.51787307,2.675203066,null,null
E02001985,1.868210623,36.24635387,6.957325888,null,null
E02002304,1.395739717,36.66407103,8.712059405,null,null
E02002751,0.426417819,36.59719442,1.034286912,4.114430983,0.216527735
E02003261,0.6998505,36.95958265,2.304817248,null,null
E02003339,0.886421599,36.86246422,1.000915918,null,null
E02003343,0.63031864,37.07477353,1.018736132,null,null
E02004700,-0.031822217,36.48693549,3.212535293,1.259463795,null
E02004946,0.852766439,36.93388509,3.572084599,null,null
E02005751,0.736786213,36.58970184,2.687841662,16.70417433,1.282344455
E02005765,0.091323486,36.54174402,2.494174574,4.434726577,0.297722667
E02006662,0.820090982,36.27797637,4.497503936,2.056197707,null
E02006741,0.638701221,36.21336212,2.348713617,0.060881914,null
E02007005,1.534025384,36.81418004,9.811231554,null,null
E02007011,0.483868592,36.32993131,3.259662978,2.005950666,0.274122013
W02000385,0.180866024,37.17113475,1.397024524,null,null
E02000100,0.648503078,36.93546959,3.22423071,null,null
E02000607,0.636556354,36.12092328,3.046687306,null,null
E02001106,0.986076245,36.26897523,5.398836525,null,null
E02001408,0.203118907,36.74801083,0.284843787,0.673188094,null
E02001587,0.539790156,36.65539879,0.776221578,null,null
E02001761,0.699555671,36.12562452,2.022906761,null,null
E02002326,0.511014524,36.90807768,0.336670285,0.728061219,0.363725625
E02002475,0.468777348,36.73026283,1.197621203,1.97743828,0.826499206
E02005963,0.385992296,36.80731833,4.761278657,5.04891471,0.834663376
E02005974,-0.093400151,36.5240609,6.114411122,0.187585909,0.320411816
E02006058,0.353602629,36.93213386,4.034201488,7.020951819,0.980651188
E02006079,0.946544278,36.268057,8.151750771,10.60803839,0.798951769
E02006157,0.408984216,36.57121046,3.591114982,2.379348882,0.410743391
E02006276,-0.070570303,36.23870258,4.293597567,11.59839649,0.394300928
E02006586,0.694965439,36.45717476,3.42203798,null,null
E02006785,1.125535762,36.62829556,3.602171761,null,null
E02007096,0.732909113,36.47406044,1.940984945,null,null
E02000196,1.043709918,36.42902994,5.354338878,null,null
E02000324,0.798992614,36.23511905,3.944384673,null,null
E02000616,0.358137732,36.82304191,1.617711788,null,null
E02000683,0.97196104,36.20364753,3.753963949,null,null
E02000767,0.697418742,36.89885888,6.054835199,null,null
E02001062,1.559046995,36.75504809,8.649441937,null,0.54864279
E02001414,-0.063388566,36.3634403,0.578499396,0.550993691,null
E02001443,0.406504921,36.65765678,0.688131218,null,null
E02002039,0.047794825,36.0318011,5.441209975,null,null
E02002282,0.898865396,36.22087197,1.392488399,null,null
E02002827,0.633238997,36.80947358,2.631443496,null,null
E02003044,0.511529029,36.08272648,5.25939126,0.464971059,null
E02003706,0.087454207,36.6054827,4.960102281,0.127119239,null
E02003778,0.338731906,36.53678436,3.550939133,2.196255752,0.65125964
E02003818,0.51459402,36.02352742,1.333739055,1.228246779,-0.233128647
E02004122,-0.109364095,36.57280355,1.683189929,2.526720555,0.207643282
E02004182,1.446248348,36.08658689,7.994538131,0.446978327,0.675865316
E02006268,0.078342915,36.7091131,5.343242834,1.607955707,0.152414969
E02006301,1.263645114,36.56443201,9.181480968,0.666947021,null
E02006704,0.171482308,36.15461474,1.276823194,3.27102413,0.361528005
W02000055,0.608218487,36.80498338,2.074171803,1.33745513,0.448609133
W02000149,0.43736006,36.34939622,5.598972516,4.619641052,-0.152050276
E02000216,0.8214946,36.68195283,7.309714084,null,null
E02000289,0.772912045,36.61552948,1.615409508,null,null
E02000955,0.708743553,36.26041724,3.505467574,null,null
E02001571,-0.024222587,36.55644956,1.039004317,2.349495719,0.080408861
E02001692,0.477080305,36.24569373,3.127444473,null,null
E02002035,0.877989448,36.70142363,2.168583387,0.03126388,null
E02002501,0.65204861,36.12282059,2.248613161,null,null
E02002817,0.183151567,36.46567568,0.668544832,null,null
E02002833,1.23255801,36.6268535,3.254924977,null,null
E02003194,0.184783683,36.5721366,1.361562561,1.162053219,null
E02003761,0.208606057,35.93013204,1.478652214,0.704503804,null
E02003943,2.744121335,36.28549227,7.018769534,1.47385525,0.528838108
E02004019,1.088968069,36.42770951,2.530950533,7.658102644,0.565426762
E02004579,0.401008454,35.94881401,3.144758603,8.60954486,0.290664151
E02004621,0.371757902,36.9012668,11.67312327,1.298931948,0.428128075
E02004685,1.479714182,36.36641656,21.87546286,-0.085449177,null
E02005026,0.365216759,36.18244845,2.574382285,5.891616883,0.357227176
E02005086,0.96196295,35.95274178,1.719322857,2.74426916,-0.304697043
E02005116,1.229278584,36.0983702,2.867289989,null,null
E02005291,0.912693936,35.97415727,1.731290092,null,null
E02006159,0.76804247,36.15753596,1.63529752,null,null
E02006417,0.812864496,36.23582743,2.735519225,null,0.221041839
E02006730,0.227221005,36.09808347,3.120757292,null,null
E02007020,1.428586961,36.9173923,3.426779719,null,null
E02000250,0.553133969,36.15955128,3.170225693,null,null
E02000519,1.085184502,36.34704757,7.709361734,null,null
E02000654,2.353302067,36.55689904,12.14935488,null,null
E02001142,0.804351978,36.62687375,2.561625243,null,null
E02001194,0.543525569,36.20619009,5.937203236,null,null
E02001630,1.624505204,36.03786925,2.981775685,null,null
E02001791,0.351036982,36.35821451,0.952309513,null,null
E02001902,0.99133758,36.29739568,1.513510751,null,null
E02002401,0.514151215,36.43408137,2.913991973,null,null
E02002411,2.871563729,36.79983738,26.40243875,null,0.377952114
E02002472,-0.054772491,36.6580909,0.994345499,0.817799839,null
E02002538,0.023913594,36.35548838,1.655620415,null,null
E02002852,0.103678583,36.40967667,1.084728579,null,null
E02002976,0.345838458,36.11486456,1.182014768,null,null
E02003570,2.483469484,36.73998571,22.43929325,null,null
E02003666,1.400993305,36.66788583,15.9028421,0.196596053,null
E02004069,0.55516198,36.5855488,1.744770521,2.975479618,-0.018229559
E02004152,1.648096875,36.29211725,9.795933294,null,-0.133511616
E02004211,0.912425167,36.33845774,3.521327723,3.382540927,0.523649984
E02004249,0.323849069,36.55705765,0.727394933,0.893316682,null
E02005896,0.421407679,36.18506752,1.864996018,10.7574965,0.605381591
E02005973,0.736111724,36.27223356,4.801440501,0.639151686,null
E02005984,0.015247262,36.18058409,4.49655677,11.8442435,1.788625845
E02006188,0.419953352,36.76241768,1.491968638,2.52852014,0.478350395
E02006229,0.479764973,36.13578495,2.561572147,2.762754284,0.695201356
E02006978,1.090436102,36.52860496,15.32041998,null,0.077092684
W02000246,0.700077448,35.9304773,0.512815309,0.702774388,null
E02000099,1.389862042,35.95983134,6.98689826,null,null
E02000176,2.118124642,36.69828594,4.923014258,0.127135535,null
E02000177,1.364458909,36.505792,5.620049273,0.554950807,null
E02000223,1.477018671,35.88412676,2.984242681,null,null
E02001181,0.956156408,36.71593481,3.249076919,null,null
E02001230,0.020436684,35.85609506,0.860485174,0.161291901,null
E02001805,0.228249778,35.98411824,0.797248747,null,null
E02001852,1.259508278,36.19628574,6.668389754,null,null
E02002104,0.524406401,36.30852552,2.119420797,null,null
E02002233,0.801580325,36.05084898,1.805677184,null,null
E02002305,1.788565037,36.42902075,3.143299291,null,0.08945479
E02002563,0.832435122,36.1813276,1.852110432,-0.164093501,null
E02003640,0.231148255,36.06701028,6.445335417,-0.275953084,null
E02003919,2.21272992,36.54319476,8.894566672,2.296913065,0.977239739
E02004780,1.03468091,35.95884519,2.004932106,null,null
E02004953,0.054490419,36.61357653,2.633170851,null,null
E02005175,0.555888263,35.96084094,4.182638755,9.572586184,0.105463102
E02005334,0.710031736,36.26612018,0.890536098,null,null
E02005400,-0.172136898,35.99353328,1.575582393,1.095655561,-0.258491169
E02005754,0.717578499,36.08156716,2.3966876,9.614755631,1.266055155
E02006181,-0.009237918,35.81200104,1.427901898,0.10965704,null
E02006389,0.786010682,35.82734545,1.68387033,2.949210976,0.487323063
E02006413,0.039525569,36.25971359,2.493414921,null,null
W02000075,0.237900665,36.13318689,0.246310997,3.983233644,0.398835506
W02000195,0.715880363,36.74077716,3.187107685,1.012016218,-0.186571515
W02000262,0.45956672,36.07826213,0.569730197,null,null
E02000026,0.744416701,36.05773423,2.998379678,null,null
E02000293,0.652505739,36.62142274,2.726434106,null,null
E02000670,0.63289082,36.11468912,4.784637647,null,null
E02000843,2.154850967,36.50748744,17.81208166,null,0.750000723
E02001979,0.355565536,36.64249613,2.456926814,null,null
E02002119,0.301603836,36.00360563,1.061537095,null,null
E02002421,1.14635011,36.59851835,3.614928625,null,null
E02002497,0.548114114,36.63336467,3.124391234,null,null
E02003059,0.425658585,36.62705369,6.104354215,null,0.793900523
E02003064,0.861256366,35.83010537,5.52048454,0.535327972,null
E02003308,1.467111014,35.74945817,6.565036656,null,null
E02004563,0.340017452,36.38932656,1.974897478,0.473676096,null
E02004788,0.433325333,35.73179332,1.861602514,3.878008466,0.388337617
E02005248,1.279691218,35.91454639,1.977607747,null,null
E02005861,0.695132652,36.14222372,3.201756662,null,null
E02006367,0.815121728,36.14605551,4.030911269,-0.133847313,null
E02006374,0.304000382,36.45361325,2.478651654,4.138596897,-0.023158834
E02006377,0.351859044,36.20250431,1.226765392,null,null
E02006726,0.938172368,36.04354923,4.261807188,null,null
E02006926,0.819762399,36.37117833,7.619192499,null,null
E02007072,0.853735613,36.56793488,5.566048883,0.427520508,0.142017074
E02000431,1.2368017,35.61226375,5.230209677,null,null
E02000714,0.683059109,36.46007142,2.807537193,null,null
E02000952,1.191512428,36.13688216,3.495057326,null,null
E02001345,0.328681561,35.87155126,0.208208319,null,null
E02002238,1.759530109,36.36804574,2.21082657,null,null
E02002370,1.735929682,36.22563857,9.856511596,null,null
E02002534,0.375941346,36.43721392,0.656587047,1.627882401,null
E02003018,0.162389901,35.67939103,3.366813718,null,null
E02003155,1.330875739,36.20174157,5.548950418,null,null
E02003218,0.906239643,36.50071974,2.106624366,-0.269756873,null
E02003329,1.194032953,35.86003667,2.787279679,null,null
E02003345,0.051535211,36.54617337,1.945041531,0.057442029,null
E02003962,1.188032018,35.73864802,8.057285896,2.072580627,-0.035109843
E02004074,0.672948614,35.76835276,1.28002058,1.288540448,0.084749423
E02004214,1.973345563,36.22654839,8.409549564,null,null
E02004659,0.838041912,36.07768316,2.767134318,4.519429341,0.792808185
E02005263,1.886219611,35.59637898,3.942559933,null,null
E02005308,0.637581349,36.322151,1.372903096,3.420380078,0.00887306
E02005348,0.838197355,36.52607918,3.552184602,null,null
E02006272,1.264231106,35.8779037,4.257595215,9.024952819,1.017946282
E02006724,1.191853362,36.22275272,5.294223435,null,null
E02006748,0.412536256,36.01522895,2.782890481,8.294467462,0.560251298
E02006835,0.454201699,35.95076237,3.2213299,0.369189757,null
E02007021,0.728850491,35.61429785,4.811560321,null,null
W02000012,1.766074743,35.7720046,2.443263252,6.521847107,0.093158886
E02000021,0.998190629,36.37551257,6.942836941,null,null
E02000254,0.552079557,35.62810702,2.807808945,null,null
E02000344,0.2388287,35.85370562,2.005956544,null,null
E02000390,1.130068631,36.26178753,3.458991801,null,null
E02000582,2.270105245,35.72528543,9.953317593,-0.208205552,null
E02000826,2.525267464,36.44939693,11.46813436,-0.201201994,null
E02000863,0.602322381,35.91753726,1.574014771,0.102642236,null
E02001621,0.488709587,36.4064765,1.546567508,null,null
E02001670,0.552985475,35.5236091,1.938749558,null,null
E02002133,1.518528106,36.20920335,10.12004134,null,0.001583238
E02002399,1.500328726,36.16491522,1.357037632,null,null
E02002561,0.294673803,35.81146667,3.54438691,0.433410622,null
E02003335,1.715555328,36.05255477,2.83378054,null,null
E02003662,0.914481347,35.86487653,4.181969755,-0.310775687,null
E02003774,0.55425475,36.46829338,2.440337083,0.110461578,null
E02004660,-0.221180316,36.44248949,2.927921831,3.468748543,0.43788814
E02004881,0.8244683,36.48153922,9.411536662,0.657387943,null
E02004948,0.240159311,35.61557226,5.217246757,0.477533201,null
E02005659,0.683021048,36.46089792,1.70444124,null,null
E02005758,0.992521176,36.11773285,4.612158651,13.99875486,1.037113517
W02000099,0.277404234,36.31516399,4.786608317,4.298417266,-0.060591102
W02000109,0.304857737,36.0416068,4.330158821,2.142329437,0.360399863
W02000259,0.261947006,35.92475671,0.764721281,null,null
E02000300,1.241762431,35.64072121,7.468106154,null,null
E02000560,1.276179279,36.08866228,12.16898401,null,null
E02000814,2.495273224,35.73884707,27.18416165,0.032821,0.134151436
E02001161,0.509861402,35.65086935,4.895286467,null,null
E02001428,0.500877174,35.95290877,1.273965295,0.375326357,null
E02001987,1.736364577,35.83066043,4.85959626,null,null
E02002009,0.401440581,35.6037723,3.241078163,null,null
E02002407,1.836228917,36.3061621,5.899551518,null,0.917111506
E02003003,-0.103808125,36.12899552,1.61283055,-0.278809547,null
E02003020,-0.203121137,35.46672242,3.587060558,0.127264012,null
E02003548,1.039455092,35.70499252,7.008268042,null,null
E02003655,1.145576336,35.49348665,5.725197764,15.56365597,1.399350072
E02004761,0.109905869,35.40622732,2.123138654,1.290082624,0.434542594
E02005288,0.992628916,36.04358209,1.679070355,1.602104953,0.320968874
E02005293,0.973682917,36.27722431,3.298022472,null,null
E02005320,-0.017694475,35.80205189,0.943426098,0.489042121,null
E02006434,0.030030155,36.13311896,2.168518093,1.0583249,null
E02000334,1.346087912,36.29667804,2.297770423,null,null
E02001218,0.712935735,35.59742175,1.902230549,null,null
E02001236,1.04980636,35.78623095,3.178224859,null,null
E02001848,1.259681714,35.53075109,2.752316358,null,null
E02002087,1.070475062,35.61795283,4.201489158,null,null
E02003347,1.055142673,35.37778376,2.578096468,null,null
E02003759,0.411239396,36.19167939,0.54824606,1.42981241,-0.206634194
E02004131,0.553457305,35.53090263,1.542528391,0.857911202,0.367454705
E02004706,0.626691121,35.57218122,4.255103331,5.37481832,1.047993716
E02004830,0.139296565,35.35755903,1.414903731,4.086344102,0.765726296
E02004982,0.012695591,35.48645548,1.172794166,null,null
E02005021,0.303525395,35.53155203,2.044847245,1.421709524,0.583951698
E02005436,0.382473525,35.95930444,3.139444077,11.95230907,0.375325325
E02005446,1.143820957,35.56361631,11.08344697,null,null
E02005541,1.445162504,36.29768856,2.842853196,0.361411479,null
E02005661,0.95528308,35.42574229,3.410490041,0.374960065,null
E02006087,0.368200236,35.943241,4.719568968,0.59346868,0.11373608
E02006928,1.887765075,36.27923565,28.58171986,null,0.321732884
W02000388,0.422024302,35.84235479,2.332812341,null,null
E02000258,0.687590374,35.61037048,3.474216094,null,null
E02000352,1.01893885,36.00908527,4.122889849,null,null
E02000719,1.080173428,35.5266269,6.62681185,null,null
E02000763,0.819336786,35.8991982,2.67748092,-0.02834464,null
E02000818,2.467591717,36.11047644,15.21156372,null,0.216308287
E02000980,2.77233172,35.33515293,20.63916014,0.645354625,null
E02001703,0.159060903,35.823946,1.504820589,1.165293882,null
E02001924,1.538144155,35.5151833,2.309835186,null,null
E02002084,0.148326199,35.9424102,3.256088498,null,0.203754349
E02002120,-0.099071703,35.49698611,1.675813217,null,null
E02002193,1.723375006,36.13296063,9.783329872,null,null
E02002593,0.224003927,35.92210994,1.750005742,null,null
E02003091,1.012093256,36.01070244,5.348334904,2.943120877,0.326095094
E02003333,2.147069369,35.47025026,4.469960042,null,null
E02003549,0.466682221,35.32754732,5.14371595,null,null
E02003632,0.959038349,35.61803372,3.127552091,0.308527194,null
E02004183,0.733208555,35.64384183,4.378235036,0.878470359,0.685520848
E02004542,0.896180007,36.22387793,2.31112063,0.610243998,0.752503023
E02004698,0.862696744,35.49668662,8.951082973,0.241162865,null
E02004892,0.690677954,35.30514405,2.535923616,0.090485036,null
E02004980,null,35.83176303,0.665589717,0.785238498,null
E02005171,0.201661295,35.9727183,4.721185953,-0.021798852,null
E02006091,1.12086215,35.83156498,10.2073153,14.37485306,0.869869329
