MSOA11CD,07/03/2020,14/03/2020,05/03/2020,28/03/2020,04/04/2020,11/04/2020,18/04/2020,25/04/2020,02/05/2020,09/05/2020,16/05/2020,23/05/2020,30/05/2020,13/06/2020
E02005374,1,1,,4,8,,1.27,1.51,,,,,,
E02005375,1,1,,,8,,1.27,1.51,,,,,,
E02005376,1,,4,4,,,1.27,,,,,,,
E02005377,,,4,4,4,,1.27,,,,,,,
E02005378,1,,4,4,4,,1.27,,,,,,,
E02005379,1,,4,4,4,,1.27,,,,,,,
E02005380,,4,4,4,4,,1.27,,,,,,,
E02005381,1,,4,4,4,,1.27,,,,,,,
E02005382,1,,4,4,8,,1.27,,,,,,,
E02005383,1,,4,4,8,,1.27,,,,,,,
E02005384,1,,4,4,8,,1.27,6.49,,,,,,
E02005385,1,,4,4,8,,1.27,,,,,,,
E02005386,1,,4,4,8,,1.27,,,,,,,
E02005387,1,,4,4,8,,1.27,,,,,,,
E02005388,1,,4,4,8,,1.27,,,,,,,
E02005389,1,,4,4,8,,1.27,,,,,,,
E02005390,1,,4,4,8,,1.27,,,,,,,
E02005391,,,4,4,4,,1.27,,,,,,,
E02005392,,1,4,4,4,,1.27,,,,,,,
E02005393,,,4,4,4,,1.27,,,,,,,
E02005394,,,4,4,4,,1.27,,,,,,,
E02005395,,1,4,4,4,,1.27,,,,,,,
E02005396,1,1,4,4,4,,1.27,,,,,,,
E02005397,,4,4,4,4,,1.27,,,,,,,
E02005398,,4,4,4,4,,1.27,,,,,,,
E02005399,,4,4,4,4,,1.27,,,,,,,
E02005400,,4,4,4,4,,1.27,,,,,,,
E02005401,,4,4,4,4,,1.27,,,,,,,
E02005402,,4,4,4,4,,1.27,,,,,,,
E02005403,,4,4,4,4,,1.27,,,,,,,
E02005404,,4,4,4,4,4,1.27,,,,,,,
E02005405,,4,4,4,4,,1.27,,,,,,,
E02005406,,4,4,4,4,,1.27,,,,,,,
E02005407,,4,4,4,4,,1.27,,,,,,,
E02005408,,4,4,4,4,,1.27,,,,,,,
E02005409,,4,4,4,4,,1.27,,,,,,,
E02005412,1,,4,4,4,,1.27,,,,,,,
E02005414,1,,4,4,4,,1.27,,,,,,,
E02005415,1,,4,4,4,,1.27,,,,,,,
E02005416,1,,4,4,8,,1.27,,,,,,,
E02005417,,,,,,1,,,,,,,,
E02005418,,1,,,8,1,,,,,,,,
E02005419,,1,,,8,1,,,,,,,,
E02005420,,1,,,8,1,,,,,,,,
E0200543,,1,,,4,1,,,,,,,,
E02005423,,1,,,8,1,,,,,,,,
E02005428,,,,,,1,,,,,,,,
E0200546,,,,,,1,,,,,,,,
E02005430,,,,,4,,,,,,,,,
E02005431,,,,,,1,,,,,,,,
E02005432,,,,,8,1,,,,,,,,
E02005433,,,,,,1,,,,,,,,
E02005434,,,,,4,,,,,,,,,
E02005435,,,,,,1,,,,,,,,
E02005436,,,,,,1,,,,,,,,
E02005437,,,,,,1,,,,,,,,
E02005438,,,,,,1,,,,,,,,
E02005439,,,,,4,,,,,,,,,
E02005440,,,,,,1,,,,,,,,
E02005441,,,,,8,1,,,,,,,,
E02005442,,,,,4,,,,,,,,,
E02005443,,,,,4,,,,,,,,,
E02005444,,,,,4,,,,,,,,,
E02005445,,,,,4,,,,,,,,,
E02005446,,,,,4,,,,,,,,,
E02005447,,,,,4,,,,,,,,,
E02005448,,,,,4,,,,,,,,,
E02005449,,,,,4,,,,,,,,,
E02005450,,,,,4,,,,,,,,,
E02005451,,,,,4,,,,,,,,,
E02005452,,,,,4,,,,,,,,,
E02005453,,,,,4,,,,,,,,,
E02005455,,,,4,4,,,,,,,,,
E02005456,,,,,4,,,,,,,,,
E02005457,,,,,4,,,,,,,,,
E02005458,,,,,4,,,,,,,,,
E02005459,,,,,4,,,,,,,,,
E02005460,,,,,4,,,,,,,,,
E02005461,,,,,4,,,,,,,,,
E02005462,,,,,4,,,,,,,,,
E02005463,,,,,4,,,,,,,,,
E02005464,,1,,,4,,,,,,,,,
E02005465,,1,,,8,1,,,,,,,,
E02005466,,1,,,,1,,,,,,,,
E02005467,,1,,,,1,,,,,,,,
E02005468,,1,,,,1,,,,,,,,
E02005413,,1,,,8,1,,,,,,,,
E02005470,,1,,,8,1,,,,,,,,
E02005471,,1,,,8,1,,,,,,,,
E02005472,,1,,,,1,,,,,,,,
E02005473,,1,,,8,1,,,5.41,,,,,
E02005474,,1,,,,1,,,,,,,,
E02005475,,1,,,,1,,,,,,,,
E02005476,,,,4,4,,,,,,,,,
E02005477,,,,4,4,,1.27,,,,,,,
E02005478,,,,4,4,,1.27,,,,,,,
E02005479,,,,4,4,,1.27,,,,,,,
E02005480,,1,,4,4,,1.27,,,,,,,
E02005481,,1,,4,4,,1.27,,,,,,,
E02005482,,1,,4,4,,1.27,,,,,,,
E02005483,,1,,,4,1,,,,,,,,
E02005484,,1,,4,4,,1.27,,,,,,,
E02005485,,1,,,4,1,1.27,,,,,,,
E02005486,,1,,,4,1,1.27,,,,,,,
E02005487,1,1,,,8,1,1.27,,,,,,,
E02005488,1,1,,,8,1,1.27,,,,,,,
E02005489,1,1,,,8,1,,,,,,,,
E02005490,1,1,,,8,,1.27,,,,,,,
E02005491,1,1,,,8,,1.27,,,,,,,
E02005492,,,,,4,,,,,,,,,
E02005493,,,,,4,,,,,,,,,
E02005494,,,,,4,,,,,,,,,
E02005495,,,,,4,,,,,,,,,
E02005496,,,,,4,,,,,,,,,
E02005497,,,,,4,,,,,,,,,
E02005498,,,,,4,,,,,,,,,
E02005499,,,,,4,,,,,,,,,
E02005500,,,,,4,,,,,,,,,
E02005501,,,,,4,,,,,,,,,
E02005502,,,,,4,,,,,,,,,
E02005503,,,,,,1,,,,,,,,
E02005504,,,,,,1,2.08,,,,,,,
E02005505,,,,,,1,,,,,,,,
E02005506,,,,,,1,,,,,,,,
E02005507,,,,,,1,,,,,,,,
E02005508,,,,,,1,,,,,,,,
E02005509,,1,,,,1,2.08,3.09,,,,,,
E02005510,,1,,,,1,2.08,3.09,,,,,,
E02005511,,1,,,,1,,,,,,,,
E02005512,,1,,,1,1,,,,,,,,
E02005513,,,,,1,1,1.53,,,,,,,
E02005514,,1,,,1,1,,,,,,,,
E02005515,,,,,1,1,1.53,,,,,,,
E02005516,,,,,1,1,1.53,,,,,,,
E02005517,,1,,,1,1,,,,,,,,
E02005518,,1,,,1,1,,,,,,,,
E02005519,,1,,,1,1,,,,,,,,
E02005520,,,,,,1,,,,,,,,
E0200555,,,,,,1,,,,,,,,
E0200553,,,,,,1,,,,,,,,
E02005523,,,,,,1,,,,,,,,
E02005524,,,,,,1,,,,,,,,
E02005525,,,,,,1,,,,,,,,
E0200554,,,,,,1,,,,,,,,
E02005527,,,,,,1,,,,,,,,
E02005528,,,,,,1,,,,,,,,
E0200556,,,,,,1,,,,,,,,
E02005530,,,,,,1,,,,,,,,
E02005531,,,,,,1,,,,,,,,
E02005532,,,,,,1,,,,,,,,
E02005533,,,,,,1,,,,,,,,
E02005534,,,,,,1,,,,,,,,
E02005535,,,,,,1,4.66,,,,,,,
E02005536,,,,,,1,,,,,,,,
E02005537,,,,,,1,,,,,,,,
E02005538,,,,,,1,,,,,,,,
E02005539,,,,,,1,,,,,,,,
E02005540,,,,,,1,,,,,,,,
E02005541,,,,,,1,,,,,,,,
E02005542,,,,,,1,,,,,,,,
E02005543,,,,,,1,,,,,,,,
E02005544,,,,,,1,,,,,,,,
E02005545,,,,,,1,,,,,,,,
E02005546,,,,,,1,,,,,,,,
E02005547,,,,,,1,,,,,,,,
E02005548,,,,,,1,,,,,,,,
E02005549,,,,,,1,,,,,,,,
E02005550,,,,,,1,,,,,,,,
E02005551,,,,,,1,2.08,,,,,,,
E02005552,,,,,,1,2.08,,,,,,,
E02005553,,1,,,,1,2.08,,,,,,,
E02005554,,1,,,,1,2.08,,,,,,,
E02005555,,1,,,,1,2.08,,,,,,,
E02005556,,1,,,,1,2.08,,,,,,,
E02005557,,1,,,,1,2.08,,,,,,,
E02005558,,1,,,,1,2.08,,,,,,,
E02005559,,1,,,,1,2.08,,,,,,,
E02005560,,1,,,,1,2.08,,,,,,,
E02005561,,1,,,,1,2.08,,,,,,,
E02005562,,1,,,,1,2.08,,,,,,,
E02005563,,1,,,,1,2.08,,,,,,,
E02005564,,1,,,,1,2.08,,,,,,,
E02005565,,1,,,,1,2.08,,,,,,,
E02005566,,1,,,,1,,,,,,,,
E02005567,,1,,,,1,2.08,,,,,,,
E02005568,,1,,,,1,2.08,,,,,,,
E02005513,,1,,,,1,,,,,,,,
E02005570,,,,,,1,,,,,,,,
E02005571,,,,,,1,,,,,,,,
E02005572,,,,,,1,,,,,,,,
E02005573,,,,,,1,,,,,,,,
E02005574,,,,,,1,,,,,,,,
E02005575,,,,,,1,,,,,,,,
E02005576,,,,,,1,,,,,,,,
E02005577,,,,,,1,,,,,,,,
E02005578,,,,,,1,2.08,,,,,,,
E02005579,,,,,,1,,,,,,,,
E02005580,,,,,,1,2.08,,,,,,,
E02005581,,,,,,1,,,,,,,,
E02005582,,,,,,1,,,,,,,,
E02005583,,,,,,1,,,,,,,,
E02005584,,,,,,1,,,,,,,,
E02005585,,,,,,1,,,,,,,,
E02005586,,,,,,1,,,,,,,,
E02005587,,,,,,1,,,,,,,,
E02005588,,,,,,1,,,,,,,,
E02005589,,,,,,1,,,,,,,,
E02005590,,,,,,1,,,,,,,,
E02005592,,,,,,1,,,,,,,,
E02005593,,,,,,1,,,,,,,,
E02005594,,,,,,1,,,,,,,,
E02005595,,,,,,1,,,,,,,,
E02005596,,,,,,1,,,,,,,,
E02005597,,,,,,1,,,,,,,,
E02005598,,,,,,1,,,,,,,,
E02005599,,,,,,1,,,,,,,,
E02005600,,,,,1,1,,,,,,,,
E02005601,,,,,1,1,,,,,,,,
E02005602,,,,,1,1,1.53,,,,,,,
E02005603,,,,,1,1,1.53,,,,,,,
E02005604,,,,,1,1,1.53,,,,,,,
E02005605,,,,,1,1,1.53,,,,,,,
E02005606,,,,,1,1,1.53,,,,,,,
E02005607,,,,,1,1,1.53,,,,,,,
E02005608,,,,,1,1,1.53,8.63,,,,,,
E02005609,,,,,1,1,1.53,,,,,,,
E02005610,,,,,1,1,1.53,,,,,,,
E02005611,,,,,1,1,1.53,,,,,,,
E02005612,1,1,,,8,,1.27,1.51,,,,,,
E02005613,1,1,,,8,,1.27,1.51,,,,,,
E02005614,1,1,,,,,1.27,1.51,,,,,,
E02005615,1,1,,,,,1.27,1.51,,,,,,
E02005616,1,1,,,,,1.27,1.51,,,,,,
E02005617,1,1,,,,,1.27,1.51,,,,,,
E02005619,1,1,,,8,2,1.27,1.51,,,,,,
E02005620,1,1,,,2,2,1.27,1.51,,,,,,
E0200565,1,,,,2,2,1.27,,,,,,,
E0200563,1,1,,,2,2,1.27,,,,,,,
E02005623,1,1,,,2,2,1.27,1.51,,,,,,
E02005624,1,,,9,2,2,1.27,,,,,,,
E02005625,1,,,9,2,2,1.27,,,,,,,
E0200564,1,,,9,2,2,1.27,,,,,,,
E02005627,1,,,9,2,2,1.27,,,,,,,
E02005628,1,,,9,2,2,,,,,,,,
E0200566,1,1,,,8,,1.27,1.55,,,,,,
E02005630,1,1,,,,1,1.27,1.51,,,,,,
E02005631,1,1,,,,,1.27,1.51,,,,,,
E02005632,1,1,,,,,1.27,1.51,,,,,,
E02005633,1,1,,,,,1.27,1.51,,,,,,
E02005634,1,1,,,,,1.27,1.51,,,,,,
E02005635,1,1,,,,,1.27,1.51,,,,,,
E02005636,1,1,,,,,1.27,1.51,,,,,,
E02005637,1,1,,,,,1.27,1.51,,,,,,
E02005638,1,1,,,,,1.27,1.51,,,,,,
E02005639,1,1,,,,,1.27,1.51,,,,,,
E02005640,1,1,,,,,1.27,1.51,,,,,,
E02005641,1,1,,,,,1.27,1.51,,,,,,
E02005642,1,1,,,,,1.27,1.51,,,,,,
E02005643,1,1,,,,,1.27,1.51,,,,,,
E02005644,1,1,,,,,1.27,1.51,,,,,,
E02005645,1,1,,,,,1.27,1.51,,,,,,
E02005646,1,1,,,,,1.27,1.51,,,,,,
E02005647,1,1,,,,,1.27,1.51,,,,,,
E02005648,1,1,,,,,1.27,1.51,,,,,,
E02005649,1,1,,,,,1.27,1.51,,,,,,
E02005650,1,1,,,2,2,1.27,1.51,,,,,,
E02005651,1,1,,,2,2,1.27,1.51,,,,,,
E02005652,1,1,,,2,2,1.27,1.51,5.63,14,,,,
E02005653,1,1,,,2,2,1.27,1.51,,,,,,
E02005654,1,1,,,2,2,1.27,1.51,,,,,,
E02005655,1,1,,,2,2,1.27,1.51,,,,,,
E02005656,1,1,,,2,2,1.27,1.51,,,,,,
E02005657,1,1,,,2,2,1.27,1.51,,,,,,
E02005658,1,1,,,2,2,1.27,1.51,,,,,,
E02005659,1,1,,,2,2,1.27,1.51,,,,,,
E02005660,1,1,,,2,2,1.27,1.51,,,,,,
E02005661,1,1,,,2,2,1.27,1.51,,,,,,
E02005662,1,1,,,2,2,1.27,1.51,,,,,,
E02005663,1,1,,,2,2,1.27,1.51,,,,,,
E02005664,1,1,,,2,2,1.27,1.51,,,,,,
E02005665,1,1,,,2,2,1.27,1.51,,,,,,
E02005666,1,1,,,2,2,1.27,1.51,,,,,,
E02005667,1,1,,,2,2,1.27,1.51,,,,,,
E02005668,1,1,,,2,2,1.27,1.51,,,,,,
E02005613,1,1,,,2,2,1.27,1.51,,,,,,
E02005670,1,1,,,2,2,1.27,1.51,,,,,,
E02005671,1,1,,,2,2,1.27,1.51,,,,,,
E02005672,1,1,,,2,2,1.27,1.51,,,,,,
E02005673,1,1,,,2,2,1.27,1.51,,,,,,
E02005674,1,1,,,2,2,1.27,1.51,,,,,,
E02005675,1,1,,,2,2,1.27,,,,,,,
E02005676,1,1,,,2,2,1.27,,,,,,,
E02005677,1,1,,,2,2,1.27,,,,,,,
E02005678,1,1,,,2,2,1.27,,,,,,,
E02005679,1,1,,,2,2,1.27,,,,,,,
E02005680,1,1,,,2,2,1.27,,,,,,,
E02005681,1,1,,9,2,2,1.27,,,,,,,
E02005682,1,1,,,2,2,1.27,1.51,,,,,,
E02005683,1,1,,9,2,2,1.47,,,,,,,
E02005684,1,,,9,2,2,,,,,,,,
E02005685,1,,,9,2,2,,,,,,,,
E02005686,1,,,2,2,2,,,,,,,,
E02005687,1,,,9,2,2,,,,,,,,
E02005688,1,1,,9,2,2,,,,,,,,
E02005689,1,,,2,2,2,,,,,,,,
E02005130,1,,,2,2,2,,,,,,,,
E02005131,1,,,2,2,2,,,,,,,,
E02005132,1,1,,,,,1.27,1.51,,,,,,
E02005133,1,1,,,,,1.27,1.51,,,,,,
E02005134,1,1,,,,,1.27,1.51,,,,,,
E02005135,1,1,,,,,1.27,1.51,,,,,,
E02005136,1,1,,,8,2,1.27,1.51,,,,,,
E02005137,1,1,,,,,1.27,1.51,,,,,,
E02005138,1,1,,,,,1.27,1.51,,,,,,
E02005139,1,1,,,8,2,1.27,1.51,,,,,,
E02005700,1,1,,,2,2,1.27,1.51,,,,,,
E02005701,1,1,,,8,2,1.27,1.51,,,,,,
E02005702,,,,,3,3,,,,,,,,
E02005703,,,,,3,3,,,,,,,,
E02005704,,,,,3,3,,,,,,,,
E02005705,,,,,3,3,,,,,,,,
E02005706,,,,,3,3,,,,,,,,
E02005707,,,,,3,3,,,,,,,,
E02005708,,,,,3,3,,,,,,,,
E02005709,,,,,3,3,1,,,,,,,
E02005710,,,,,3,3,1,,,,,,,
E02005711,,,,,3,3,1,,,,,,,
E02005712,,,,,3,3,1,,,,,,,
E02005713,,,,,3,3,1,,,,,,,
E02005714,,,,,3,3,1,,,,,,,
E02005715,,,,,3,3,1,4.2,3.8,,,,,
E02005716,,,,,3,3,1,,,,,,,
E02005717,,,,,3,3,1,,,,,,,
E02005718,,,,,3,3,1,,,,,,,
E02005719,,,,,3,3,1,,,,,,,
E02005720,,,,,3,3,1,,,,,,,
E0200575,,,,,3,3,1,,,,,,,
E0200573,,,,,3,3,1,,,,,,,
E02005723,,,,,3,3,1,,,,,,,
E02005724,,,,,3,3,1,,,,,,,
E02005725,,3,3,3,3,3,1,,,,,,,
E0200574,,3,3,3,3,3,1,,,,,,,
E02005727,,3,3,3,3,3,,,,,,,,
E02005728,,3,3,3,3,3,,,,,,,,
E0200576,,3,3,3,3,3,1,,,,,,,
E02005730,,3,3,3,3,3,,,,,,,,
E02005731,,3,3,3,3,3,1,,,,,,,
E02005732,,3,3,3,3,3,1,,,,,,,
E02005733,,3,3,3,3,3,,,,,,,,
E02005734,,,,,3,3,1,,,,,,,
E02005735,,,,,3,3,1,,,,,,,
E02005736,,,,,3,3,1,,,,,,,
E02005737,,,,,3,3,1,,,,,,,
E02005738,,,,,3,3,1,,,,,,,
E02005739,,,,,3,3,1,,,,,,,
E02005740,,,,,3,3,1,,,,,,,
E02005741,,,,,3,3,1,,,,,,,
E02005742,,3,3,3,3,3,,,,,,,,
E02005743,,3,3,3,3,3,1,,,,,,,
E02005744,,3,3,3,3,3,,,,,,,,
E02005745,,3,3,3,3,3,1,,,,,,,
E02005746,,3,3,3,3,3,,,,,,,,
E02005747,,3,3,3,3,3,,,,,,,,
E02005748,,3,3,3,3,3,,,,,,,,
E02005749,,3,3,3,3,3,,,,,,,,
E02005750,,,,,3,3,1,1.33,,,,,,
E02005751,,3,,,3,3,1,1.33,,,,,,
E02005752,,3,,,3,3,1,1.33,,,,,,
E02005753,,3,,,3,3,1,1.33,,,,,,
E02005754,,3,,,3,3,1,1.33,,,,,,
E02005755,,3,3,3,3,3,1,1.33,,,,,,
E02005756,,3,3,3,3,3,1,1.33,,,,,,
E02005757,,3,,,3,3,1,1.33,,,,,,
E02005758,,3,,,3,3,1,1.33,,,,,,
E02005759,,,,,3,,1,1.33,,,,,,
E02005760,,,,,3,,1,1.33,,,,,,
E02005761,,3,3,3,3,3,1,1.33,,,,,,
E02005762,,3,3,,3,3,1,1.33,,,,,,
E02005763,,3,,,3,3,1,1.33,,,,,,
E02005764,,3,3,,3,3,1,1.33,,,,,,
E02005765,,3,,,3,11,1,1.33,,,,,,
E02005766,,3,3,3,3,3,1,1.33,,,,,,
E02005767,,3,,,3,11,1,1.33,,,,,,
E02005768,,3,,,3,3,1,1.33,,,,,,
E02005713,,,,,3,11,1,1.33,,,,,,
E02005770,,3,,,3,3,1,1.33,,,,,,
E02005771,,3,,,3,3,1,1.33,,,,,,
E02005772,,,,,3,11,1,1.33,,,,,,
E02005773,,3,,,3,3,1,1.33,,,,,,
E02005774,,,,,3,11,1,1.33,,,,,9.51,
E02005775,,3,,,3,3,1,1.33,,,,,,
E02005776,,,,,3,,1,1.33,,,,,,
E02005777,,,,,3,11,1,1.33,,,,,,
E02005778,,3,3,3,3,3,1,1.33,,,,,,
E02005779,,3,,,3,11,1,1.33,,,,,,
E02005780,,3,,,3,11,1,1.33,,,,,,
E02005781,,,,,3,11,1,1.33,,,,,,
E02005782,,3,3,3,3,3,1,1.33,,,,,,
E02005783,,3,3,3,3,3,1,1.33,,,,,,
E02005784,,3,3,3,3,3,1,1.33,3.4,,,,,
E02005785,,3,3,3,3,3,1,1.33,3.4,,,,,
E02005786,,3,3,3,3,3,1,,,,,,,
E02005787,,3,3,3,3,3,1,,,,,,,
E02005788,,,,,3,,1,1.33,,,,,,
E02005789,,,,,3,,1,1.33,,,,,,
E02005790,,,,,3,,1,1.33,,,,,,
E02005791,,,,,3,,1,1.33,,,,,,
E02005794,,,,,3,,1,1.33,,,,,,
E02005795,,,,,3,,1,1.33,,,,,,
E02005796,,,,,3,,1,1.33,,,,,,
E02005797,,,,,3,,1,1.33,,,,,,
E02005798,,,,,3,,1,1.33,,,,,,
E02005799,,,,,3,,1,1.33,,,,,,
E02005800,,,,,3,,1,1.33,,,,,,
E02005801,,,,,3,,1,1.33,,,,,,
E02005802,,,,,3,,1,1.33,,,,,,
E02005803,,,,,3,,1,1.33,,,,,,
E02005804,,,,,3,,1,1.33,,,,,,
E02005805,,,,,3,,1,1.33,,,,,,
E02005806,,,,,3,,1,1.33,,,,,,
E02005807,,,,,3,,1,1.33,,,,,,
E02005808,,,,,3,,1,1.33,,,,,,
E02005809,,,,,3,,1,1.33,,,,,,
E02005810,,,,,3,,1,1.33,,,,,,
E02005811,,,,,,,1,1.33,,,,,,
E02005812,,,,,,,1,1.33,,,,,,
E02005813,,,,,4,,1,1.33,,,,,,
E02005814,,,,,4,,1,1.33,,,,,,
E02005815,,,,,4,,1,1.33,,,,,,
E02005816,,,,,4,,1,1.33,,,,,,
E02005817,,,,,4,,1,1.33,,,,,,
E02005818,,,,,4,,1,1.33,,,,,,
E02005819,,4,4,4,4,4,,,,,,,,
E02005820,,4,4,4,4,4,,,,,,,,
E0200585,,4,4,4,4,4,,,,,,,,
E0200583,,4,4,4,4,4,,4.91,,,,,,
E02005823,,4,4,4,4,4,,,,,,,,
E02005824,,4,4,4,4,4,,,,,,,,
E02005825,,4,4,4,4,4,,,,,,,,
E0200584,,4,4,4,4,4,,,,,,,,
E02005827,,4,4,4,4,4,,,,,,,,
E02005828,,4,4,4,4,4,,,,,,,,
E0200586,,4,4,4,4,4,,,,,,,,
E02005830,,4,4,4,4,4,,,,,,,,
E02005831,,,4,4,4,,1.27,,,,,,,
E02005832,,4,4,4,4,,1.27,,,,,,,
E02005833,,4,4,4,4,4,1.27,,,,,,,
E02005834,,4,4,4,4,,1.27,,,,,,,
E02005835,,,,,4,,,,,,,,,
E02005836,,,,,4,,,,,,,,,
E02005837,,,,4,4,,,,,,,,,
E02005838,,,,4,4,,,,,,,,,
E02005839,,,,4,4,,,,,,,,,
E02005840,,,,4,4,,,,,,,,,
E02005842,,,,4,4,,,,,,,,,
E02005843,,,,4,4,,,,,,,,,
E02005844,,,,4,4,,,,,,,,,
E02005846,,,,4,4,,,,,,,,,
E02005847,,,,4,4,,,,,,,,,
E02005848,,,,4,4,,,,,,,,,
E02005849,,,,4,4,,,,,,,,,
E02005850,,4,4,4,4,4,1.27,,,,,,,
E02005851,,4,4,4,4,4,1.27,,,,,,,
E02005852,,4,4,4,4,4,1.27,,,,,,,
E02005853,,4,4,4,4,4,1.27,,,,,,,
E02005856,,4,4,4,4,,1.27,,,,,,,
E02005857,,4,4,4,4,4,1.27,,,,,,,
E02005858,,4,4,4,4,,1.27,,,,,,,
E02005859,,4,4,4,4,,1.27,,,,,,,
E02005860,,4,4,4,4,,1.27,,,,,,,
E02005861,,4,4,4,4,,1.27,,,,,,,
E02005862,,4,4,4,4,,1.27,,,,,,,
E02005863,,4,4,4,4,,1.27,,,,,,,
E02005864,,4,4,4,4,,1.27,,,,,,,
E02005865,,,4,4,4,,,,,,,,,
E02005866,,,4,4,4,,1.27,,,,,,,
E02005868,,,4,4,4,,1.27,,,,,,,
E02005813,,,4,4,4,,1.27,,,,,,,
E02005870,,,4,4,4,,1.27,,,,,,,
E02005871,,,4,4,4,,1.27,,,,,,,
E02005872,,,4,4,4,,1.27,,,,,,,
E02005873,,,4,4,4,,1.27,,,,,,,
E02005874,,,4,4,4,,1.27,,,,,,,
E02005875,,,4,4,4,,1.27,,,,,,,
E02005876,,,4,4,4,,1.27,,,,,,,
E02005877,,,4,4,4,,1.27,,,,,,,
E02005878,,,4,4,4,,1.27,,,,,,,
E02005879,,,4,4,4,,1.27,,,,,,,
E02005880,,,4,4,4,,,,,,,,,
E02005881,,,4,4,4,,,,,,,,,
E02005882,,,4,4,4,,,,,,,,,
E02005883,,,4,4,4,,,,,,,,,
E02005884,,,4,4,4,,,,,,,,,
E02005885,,,4,4,4,4,,,,,,,,
E02005886,,,4,4,4,,,,,,,,,
E02005887,,,4,4,4,,,,,,,,,
E02005888,,,4,4,4,,,,,,,,,
E02005889,,,4,4,4,4,,,,,,,,
E02005890,,,4,4,4,,,,,,,,,
E02005891,,,4,4,4,,,,,,,,,
E02005892,,,4,4,4,,,,,,,,,
E02005893,,,4,4,4,,,,,,,,,
E02005894,,,4,4,4,,,,,,,,,
E02005895,,,,4,4,,,,,,,,,
E02005896,,,,4,4,,,,,,,,,
E02005897,,,4,4,4,,,,,,,,,
E02005898,,,4,4,4,,,,,,,,,
E02005899,,,4,4,4,,,,,,,,,
E02005900,,,4,4,4,,,,,,,,,
E02005901,,,4,4,4,,,,,,,,,
E02005902,,,4,4,4,,,,,,,,,
E02005903,,,4,4,4,,,,,,,,,
E02005904,,,4,4,4,,1.27,,,,,,,
E02005905,,,4,4,4,,1.27,,,,,,,
E02005906,,,4,4,4,,1.27,,,,,,,
E02005907,,,4,4,4,,1.27,,,,,,,
E02005908,,,4,4,4,,1.27,,,,,,,
E02005909,,,4,4,4,,1.27,,,,,,,
E02005910,,,4,4,4,,1.27,,,,,,,
E02005911,,,4,4,4,,1.27,,,,,,,
E02005912,,,4,4,4,,1.27,,,,,,,
E02005913,,,4,4,4,,1.27,,,,,,,
E02005914,,,4,4,4,,1.27,,,,,,,
E02005915,,,4,4,4,,1.27,,,,,,,
E02005916,,,4,4,4,,1.27,,,,,,,
E02005917,,,4,4,4,,1.27,,,,,,,
E02005918,,,4,4,4,,1.27,,,,,,,
E02005919,,4,4,4,4,,1.27,,,,,,,
E02005920,,,4,4,4,,1.27,,,,,,,
E0200595,1,,,2,2,2,,,,,,,,
E0200593,1,,2,2,2,2,,,,,,,,
E02005923,1,,2,2,2,2,,,,,,,,
E02005924,1,,,2,2,2,,,,,,,,
E02005925,1,,2,2,2,2,,,,,,,,
E0200594,1,,2,2,2,2,,,,,,,,
E02005927,1,,2,2,2,2,,,,,,,,
E02005928,1,,2,2,2,2,,,,,,,,
E0200596,1,,2,2,2,2,1.57,,,,,,,
E02005930,1,,2,2,2,2,,,,,,,,
E02005931,1,2,,2,2,2,,,,,,,,
E02005932,1,2,,2,2,2,,,,,,,,
E02005933,1,2,,2,2,2,,,,,,,,
E02005934,1,2,,2,2,2,,,,,,,,
E02005935,1,2,,2,2,2,,,,,,,,
E02005936,1,2,2,2,2,2,,,,,,,,
E02005937,1,2,2,2,2,2,,,,,,,,
E02005938,1,2,2,2,2,2,,,,,,,,
E02005939,1,2,2,2,2,2,,,,,,,,
E02005940,1,2,2,2,2,2,,,,,,,,
E02005941,1,2,2,2,2,2,,,,,,,,
E02005942,1,2,2,2,2,2,,,,,,,,
E02005943,1,2,2,2,2,2,,,,,,,,
E02005944,1,2,2,2,2,2,,,,,,,,
E02005945,1,2,2,2,2,2,,,,,,,,
E02005946,1,2,2,2,2,2,,,,,,,,
E02005947,1,2,2,2,2,2,,,,,,,,
E02005948,1,2,2,2,2,2,,,,,,,,
E02005949,1,2,2,2,2,2,,,,,,,,
E02005950,1,2,2,2,2,2,,,,,,,,
E02005951,1,2,2,2,2,2,,,,,,,,
E02005952,1,2,2,2,2,2,,,,,,,,
E02005953,1,2,2,2,2,2,,,,,,,,
E02005954,1,2,2,2,2,2,,,,,,,,
E02005955,1,2,2,2,2,2,,,,,,,,
E02005956,1,2,2,2,2,2,,,,,,,,
E02005957,1,2,2,2,2,2,,,,,,,,
E02005958,1,2,,2,2,2,9,,,,,,,
E02005959,1,2,2,2,2,2,,,,,,,,
E02005960,1,2,,2,2,2,9,,,,,,,
E02005961,1,2,2,2,2,2,,,,,,,,
E02005962,1,2,,9,2,2,9,,,,,,,
E02005963,1,2,2,2,2,2,,,,,,,,
E02005964,1,2,2,2,2,2,,,,,,,,
E02005965,1,2,,2,2,2,,,,,,,,
E02005966,,2,2,2,2,2,,,,,,,,
E02005967,,2,2,2,2,2,,,,,,,,
E02005968,1,2,2,2,2,2,,,,,,,,
E02005913,,2,2,2,2,2,,,,,,,,
E02005970,,2,2,2,2,2,,,,,,,,
E02005971,,2,2,2,2,2,,,,,,,,
E02005972,,2,2,2,2,2,,,,,,,,
